toi,pl_rade,pl_orbper,pl_trandurh,pl_trandeplim
10122538.0,2.2,5.53609368,2.2942,CONFIRMED
9697131.0,1.75,3.09756897,4.588,CANDIDATE
5480640.0,3.21,58.0337426,5.584,CONFIRMED
5480640.0,1.68,14.4252635,3.754,CONFIRMED
5480640.0,2.69,26.6757818,2.696,CONFIRMED
5175986.0,1.52,0.868386354,1.066,CONFIRMED
9008737.0,1.18,11.8288843,3.337,CONFIRMED
9008737.0,1.63,14.7512034,1.25,CONFIRMED
9692128.0,1.46,1.480323978,1.833,FALSE POSITIVE
10917043.0,2.11,205.385912,8.681,CANDIDATE
6521045.0,1.3,6.88707073,4.4679,CONFIRMED
8167959.0,15049.8,165.75597,8.45,FALSE POSITIVE
4075015.0,1.07,1.11431205,2.112,FALSE POSITIVE
6697605.0,2.27,3.42064689,1.767,CONFIRMED
6697605.0,1.5,1.23935745,1.683,CANDIDATE
6294819.0,1.36,0.675650404,1.8261,CONFIRMED
12602314.0,1.12,1.407020118,1.3766,CANDIDATE
5787131.0,2.31,24.4359956,6.254,CANDIDATE
3230753.0,1.24,17.7337356,5.558,FALSE POSITIVE
8358012.0,1.49,10.06478627,2.86,FALSE POSITIVE
4664046.0,0.83,1.12976597,3.096,FALSE POSITIVE
11401755.0,3.54,16.23191704,7.461,CONFIRMED
4180401.0,2.82,15.4126766,3.402,FALSE POSITIVE
6350476.0,1.07,1.110599919,1.3493,FALSE POSITIVE
8292840.0,1.51,21.86965714,5.5177,CONFIRMED
5272233.0,1.62,9.02436414,3.011,CONFIRMED
5272233.0,1.43,17.3408735,3.398,CONFIRMED
11456382.0,1.91,0.814280672,2.326,FALSE POSITIVE
3130548.0,1.57,0.878855771,1.1014,FALSE POSITIVE
9593757.0,8.91,2.49432176,2.3269,FALSE POSITIVE
6346809.0,27.21,17.57704569,2.022,CANDIDATE
4275117.0,1.03,1.00652785,1.3175,FALSE POSITIVE
6545051.0,1.11,1.99566293,4.514,FALSE POSITIVE
5513866.0,1.38,0.755111225,3.164,FALSE POSITIVE
4547603.0,1.3,1.400755743,1.0562,CANDIDATE
5688910.0,2.88,25.8730914,5.085,CONFIRMED
6345732.0,2.12,20.2642023,4.664,CONFIRMED
5716763.0,4.52,1.28132831,0.9157,CANDIDATE
6345732.0,1.33,7.44136102,4.554,CONFIRMED
8611257.0,2.17,99.2532336,7.208,CONFIRMED
3861611.0,2.12,3.84933401,2.299,FALSE POSITIVE
12416987.0,22.19,119.0833042,2.558,CANDIDATE
8259713.0,1.54,27.8813154,6.346,CANDIDATE
10880507.0,1.26,6.4802138,3.27,CONFIRMED
11098013.0,1.77,7.50790041,5.646,CANDIDATE
5443604.0,1.72,21.3910125,3.512,FALSE POSITIVE
12206313.0,1.84,14.3832267,8.378,CONFIRMED
12206313.0,2.1,47.3186631,10.465,CONFIRMED
9837661.0,4.04,11.12827427,2.6118,CONFIRMED
7769819.0,1.7,2.21571296,1.8211,CONFIRMED
11874577.0,1.88,34.4585495,7.434,CONFIRMED
12164564.0,1.88,3.35184041,1.9855,CONFIRMED
8190354.0,1.31,1.615758517,1.734,FALSE POSITIVE
3425851.0,3.02,110.3783828,12.211,CANDIDATE
10397751.0,0.7,3.4462125,2.101,CONFIRMED
10397751.0,0.65,2.005414293,1.934,CONFIRMED
10397751.0,0.57,4.28886792,2.599,CANDIDATE
7815931.0,1.4,1.868564038,1.192,FALSE POSITIVE
6679295.0,1.64,24.5752524,2.258,CANDIDATE
9642292.0,1.93,15.1408916,4.359,CONFIRMED
6356692.0,1.02,11.39169531,5.0,CONFIRMED
6026737.0,1.04,10.1747037,5.179,CANDIDATE
4991208.0,0.67,2.44358543,1.852,CONFIRMED
8243283.0,1.21,1.7592691,2.381,FALSE POSITIVE
9837661.0,2.1,2.226496196,1.7073,CONFIRMED
9837661.0,1.78,5.72084599,2.744,CONFIRMED
9092504.0,1.52,0.962864171,1.6802,CONFIRMED
5383248.0,2.76,16.23847733,3.9699,CONFIRMED
9092504.0,1.8,6.46004728,1.979,CONFIRMED
10001368.0,1.78,4.76831033,3.2363,CONFIRMED
9466429.0,2.31,44.616751,7.831,CONFIRMED
4365442.0,1.84,1.714410345,3.336,FALSE POSITIVE
8885643.0,1.34,3.40165617,1.9617,CONFIRMED
5652893.0,0.98,14.00948631,3.399,CONFIRMED
3241557.0,0.69,1.703359172,1.914,FALSE POSITIVE
3957082.0,3.99,3.77881664,5.819,FALSE POSITIVE
8681833.0,1.15,1.311558909,1.919,CONFIRMED
4138951.0,0.89,1.291233083,1.855,CONFIRMED
3102384.0,2.07,10.573751447,1.7259,CONFIRMED
10471515.0,0.7,3.7847507,2.924,CONFIRMED
4935172.0,0.93,2.17291055,2.139,CANDIDATE
8760040.0,1.78,18.2206024,5.109,CONFIRMED
8760040.0,1.42,7.35101287,2.757,CANDIDATE
10098844.0,1.61,47.4497134,10.675,CONFIRMED
9467404.0,1.48,0.929906166,1.743,CONFIRMED
5308666.0,131.4,0.784513087,1.9206,FALSE POSITIVE
5184911.0,1.93,4.11585514,1.4858,CONFIRMED
8176564.0,1.26,6.57159435,3.1044,CANDIDATE
6587105.0,3.52,33.878639,6.194,CONFIRMED
11662184.0,1.94,27.5722144,5.256,CONFIRMED
11127479.0,0.7,2.12821621,3.146,CONFIRMED
5428668.0,2.15,0.703399912,0.823,FALSE POSITIVE
5041569.0,2.7,2.5355023,7.189,FALSE POSITIVE
10604521.0,1.65,0.868122253,1.5471,CANDIDATE
9899181.0,0.4,1.332560553,3.315,FALSE POSITIVE
9899181.0,0.34,18.936061,22.27,FALSE POSITIVE
8884274.0,2.2,10.65275054,2.684,CONFIRMED
7767162.0,1.43,3.30040818,4.462,CONFIRMED
4861791.0,2.11,5.62950902,6.542,FALSE POSITIVE
4385148.0,1.98,13.84301228,4.077,CANDIDATE
4385148.0,2.25,24.2758992,4.59,CONFIRMED
9838468.0,1.56,54.4099612,9.314,CONFIRMED
6781548.0,28.17,9.12209336,4.347,FALSE POSITIVE
8617363.0,2.52,19.94752741,1.756,CONFIRMED
11401755.0,1.45,13.84984567,7.2783,CONFIRMED
7673192.0,1.51,6.12479773,3.466,CONFIRMED
7673192.0,1.44,11.24284815,4.241,CONFIRMED
7673192.0,1.21,4.02877097,3.173,CONFIRMED
7673192.0,1.27,8.92114318,3.933,CONFIRMED
11807274.0,1.68,7.81285862,4.098,CONFIRMED
7670943.0,1.83,18.01164974,6.7367,CONFIRMED
6697756.0,0.6,0.916142298,1.1555,CONFIRMED
5649833.0,1.24,0.597933473,1.918,FALSE POSITIVE
10518399.0,1.24,2.69636494,3.892,FALSE POSITIVE
5905822.0,1.06,6.99205021,5.037,CONFIRMED
10793172.0,1.39,12.0999065,3.558,CONFIRMED
10793172.0,1.15,5.36375016,2.94,CONFIRMED
7136729.0,0.91,3.17319407,2.512,FALSE POSITIVE
6364276.0,0.91,5.24368302,10.873,FALSE POSITIVE
4367854.0,1.37,5.1952021,2.1552,CANDIDATE
5108946.0,1.3,0.591280187,1.1656,FALSE POSITIVE
8801316.0,1.36,3.93766786,4.655,CONFIRMED
10597693.0,1.89,31.6084371,3.675,CANDIDATE
7466270.0,2.04,16.1558656,3.798,CANDIDATE
10876237.0,1.6,1.465943491,1.513,FALSE POSITIVE
12314973.0,6.08,28.45489091,8.1593,CONFIRMED
3346154.0,2.58,1.952711161,0.872,CONFIRMED
5308387.0,29.28,0.620739667,2.477,FALSE POSITIVE
6233573.0,51.02,0.587470828,2.4382,FALSE POSITIVE
10363281.0,2.29,0.934924739,2.052,FALSE POSITIVE
4861527.0,1.75,25.7054557,6.059,FALSE POSITIVE
5775129.0,1.72,3.84822189,2.013,CONFIRMED
9898447.0,0.53,2.37752442,2.307,CONFIRMED
5307568.0,1.01,2.62838097,3.193,FALSE POSITIVE
11135308.0,0.78,1.877878538,2.39,CONFIRMED
2985587.0,2.34,3.375716723,1.5436,CANDIDATE
6521045.0,1.55,35.3331932,5.966,CONFIRMED
8077137.0,1.42,15.0896415,4.3349,CONFIRMED
7019524.0,1.08,5.30873978,3.018,CONFIRMED
5106313.0,1.13,3.89524296,1.689,CONFIRMED
9825174.0,1.22,0.740926358,1.0163,CONFIRMED
5642620.0,2.72,75.8580035,5.382,CANDIDATE
8429415.0,1.45,1.352564873,3.469,FALSE POSITIVE
5014903.0,1.89,7.72768833,2.06,FALSE POSITIVE
5980783.0,2.31,37.3033197,7.793,CONFIRMED
8873090.0,1.99,10.16435076,6.017,CANDIDATE
8560804.0,2.41,31.9729501,9.41,FALSE POSITIVE
12008872.0,1.96,14.8877665,4.981,CONFIRMED
8415200.0,1.31,4.52158614,3.4702,CONFIRMED
4072333.0,1.64,2.007750531,2.0715,FALSE POSITIVE
9886361.0,1.38,7.03146295,5.922,CONFIRMED
9886361.0,2.07,54.2811949,5.517,CONFIRMED
3730335.0,1.92,0.596087893,0.7159,FALSE POSITIVE
6528464.0,1.53,12.58229808,6.375,CONFIRMED
7428316.0,1.38,7.12684695,3.179,FALSE POSITIVE
10275766.0,23.92,0.661749944,4.112,FALSE POSITIVE
10275766.0,2.53,354.95118,13.02,FALSE POSITIVE
6370120.0,0.8,1.35477049,1.618,FALSE POSITIVE
5642620.0,1.4,0.493393859,1.1319,FALSE POSITIVE
5209845.0,2.1,11.95401876,2.656,CONFIRMED
9652649.0,0.64,2.48883033,4.268,FALSE POSITIVE
11100670.0,0.99,20.2340219,3.674,FALSE POSITIVE
6129524.0,1.24,0.88184263,1.3117,CONFIRMED
5794570.0,2.17,5.448321078,2.2213,CONFIRMED
5794570.0,1.0,1.116127169,1.3235,CONFIRMED
5649325.0,10.65,195.613824,23.777,FALSE POSITIVE
9958387.0,9.91,237.787237,10.509,CANDIDATE
6779260.0,2.25,3.833087643,1.51,CONFIRMED
11807274.0,1.89,9.37663713,2.1033,CONFIRMED
5953297.0,1.45,5.62006198,2.751,CONFIRMED
7659389.0,3.45,3.8259005,1.8057,CONFIRMED
9472074.0,1.33,0.558841234,0.7918,CONFIRMED
10842192.0,2.39,9.33648141,2.5449,CONFIRMED
2442448.0,2.61,76.6139446,10.22,CONFIRMED
11197853.0,14.81,0.698461304,0.7887,CANDIDATE
9665922.0,0.56,1.545388842,3.037,FALSE POSITIVE
11283615.0,1.38,1.289590179,1.3541,CONFIRMED
7605093.0,1.35,0.634003002,0.9207,CONFIRMED
3859363.0,23.41,1.56859048,11.591,FALSE POSITIVE
8077137.0,1.29,22.8030252,4.768,CONFIRMED
12023078.0,13.89,0.623441939,1.4053,FALSE POSITIVE
6364162.0,25.01,5.24364571,16.984,FALSE POSITIVE
7463685.0,1.39,8.98826122,4.96,CONFIRMED
6716021.0,29.64,110.7556272,6.819,CANDIDATE
11231334.0,96.99,4.15743922,9.572,FALSE POSITIVE
8326342.0,23.4,14.4079035,2.524,CANDIDATE
6878240.0,6.01,135.4978256,6.769,CONFIRMED
6878240.0,2.07,22.2508509,1.745,CONFIRMED
2436378.0,54.6,8.53161917,2.9596,FALSE POSITIVE
6614629.0,1.46,0.526615152,1.0582,FALSE POSITIVE
6630943.0,1.04,0.690405794,1.7407,FALSE POSITIVE
4831728.0,1.98,10.10773789,3.828,CONFIRMED
4831728.0,1.2,7.0956395,3.465,CANDIDATE
3336765.0,0.97,1.844857057,1.6557,FALSE POSITIVE
4270565.0,2.02,18.0116764,6.006,FALSE POSITIVE
6528464.0,1.86,33.67280658,8.2267,CONFIRMED
11963206.0,1.22,3.00912491,2.228,CONFIRMED
4249611.0,3.33,79.2450351,5.382,CANDIDATE
8263545.0,1.94,4.44589508,2.3816,CONFIRMED
10068024.0,0.92,2.023126394,1.2771,FALSE POSITIVE
9636563.0,1.36,10.63609504,3.48,FALSE POSITIVE
6937402.0,1.27,10.3108232,5.617,CONFIRMED
5475641.0,1.77,1.069842837,5.275,FALSE POSITIVE
2853828.0,31.06,1.077467951,2.1125,FALSE POSITIVE
7899070.0,4.49,126.4451275,16.7151,CANDIDATE
4035667.0,6.47,2.8736467,1.682,FALSE POSITIVE
9612825.0,1.88,2.846517614,4.228,FALSE POSITIVE
7826659.0,3.43,211.032819,7.119,CONFIRMED
7202957.0,0.74,1.716828304,2.068,CONFIRMED
5513893.0,1.49,0.755103143,2.885,FALSE POSITIVE
10514430.0,2.51,20.71927223,4.0388,FALSE POSITIVE
8095441.0,1.32,11.87457664,1.9797,CONFIRMED
5881813.0,4.85,109.6469948,6.568,CONFIRMED
12456601.0,2.18,15.64588656,3.959,CONFIRMED
10341917.0,3.18,0.93375241,6.352,FALSE POSITIVE
3241604.0,1.67,1.70336496,1.7045,FALSE POSITIVE
9591070.0,1.18,0.764174368,2.346,FALSE POSITIVE
8227661.0,0.23,1.85373924,1.816,FALSE POSITIVE
7428736.0,1.21,7.06321927,2.411,CONFIRMED
5817986.0,23.09,0.584310213,2.1801,FALSE POSITIVE
11129258.0,2.44,25.384175,3.576,CONFIRMED
10586004.0,2.4,15.79196594,7.2772,CONFIRMED
4939533.0,1.54,5.77207177,2.605,CANDIDATE
4846856.0,2.08,46.151253,5.346,CANDIDATE
7202957.0,1.03,8.16733851,3.337,CONFIRMED
6521045.0,2.26,12.81590421,6.3856,CONFIRMED
5790807.0,40.73,79.99623328,6.3339,FALSE POSITIVE
8892303.0,5.15,5.424749327,1.139,CONFIRMED
10265602.0,6.98,165.3447044,3.09,CANDIDATE
5369827.0,2.04,3.606940379,1.0418,CONFIRMED
5302643.0,45.24,69.2002312,5.679,FALSE POSITIVE
6586746.0,1.55,6.26404774,2.39,CONFIRMED
9962455.0,2.61,23.1985852,9.821,CONFIRMED
9962455.0,2.17,5.77721259,2.462,CONFIRMED
8687088.0,1.1,0.905037231,1.4351,FALSE POSITIVE
6436029.0,2.92,59.4969009,5.404,CONFIRMED
6197215.0,1.77,10.61345333,0.9829,CONFIRMED
9451706.0,2.48,48.6303805,7.0805,CONFIRMED
9244508.0,5.92,40.5289885,10.604,CONFIRMED
9692557.0,1.88,0.571940563,0.9031,FALSE POSITIVE
9366886.0,0.81,0.633514386,1.2792,FALSE POSITIVE
3657176.0,1.84,17.4166143,2.445,FALSE POSITIVE
3969687.0,2.23,16.3583482,9.858,CONFIRMED
9369366.0,3.33,36.0054414,3.262,FALSE POSITIVE
6716545.0,1.33,13.9093544,6.765,CONFIRMED
4552729.0,3.05,97.4463194,6.765,CANDIDATE
2989706.0,2.45,1.257689465,0.8399,FALSE POSITIVE
5185897.0,1.0,4.081411554,2.3239,CONFIRMED
5185897.0,0.99,11.41941928,3.3075,CONFIRMED
5185897.0,1.01,6.83440674,2.2726,CONFIRMED
3663173.0,11.12,174.636181,15.679,CANDIDATE
9881077.0,2.47,24.4004378,2.987,CONFIRMED
3097346.0,1.77,4.029810359,3.3316,FALSE POSITIVE
5717567.0,0.87,1.287622419,0.821,FALSE POSITIVE
6265792.0,1.05,0.935115863,1.6172,CONFIRMED
9995402.0,0.89,3.57551429,2.364,CONFIRMED
9109857.0,1.48,1.791877025,1.166,CANDIDATE
5609593.0,2.35,136.205112,5.568,CONFIRMED
5436338.0,1.37,6.30922043,1.3251,CONFIRMED
11414465.0,1.22,2.94194296,2.056,CONFIRMED
6716545.0,1.8,145.881936,11.342,CANDIDATE
2708885.0,1.39,1.146934644,1.7247,FALSE POSITIVE
6612284.0,1.48,1.245353252,2.152,FALSE POSITIVE
10586004.0,2.57,82.2001239,10.627,CONFIRMED
4483138.0,1.8,15.3626052,3.736,CONFIRMED
9475552.0,1.7,0.843379985,1.4474,CONFIRMED
9475552.0,1.83,6.56606941,1.8455,CONFIRMED
8292840.0,1.34,10.49566303,4.7356,CONFIRMED
5196864.0,20.23,2.50343279,1.534,CANDIDATE
11071200.0,9.1,96.4562198,11.195,CANDIDATE
11071200.0,5.8,44.5643831,7.874,CANDIDATE
10905911.0,0.74,1.34155642,1.6462,CONFIRMED
3545135.0,0.8,8.48299282,2.505,CONFIRMED
6964929.0,1.11,0.665025941,1.7542,CONFIRMED
6432345.0,2.56,234.635652,6.965,CONFIRMED
8703129.0,19.25,253.374581,22.889,CANDIDATE
11565924.0,2.88,13.32191461,6.213,CONFIRMED
6607357.0,0.92,7.69994466,4.432,CONFIRMED
6607357.0,0.81,4.77466043,3.804,CONFIRMED
9451706.0,2.5,29.39337161,7.0445,CONFIRMED
6186964.0,1.27,2.164570593,1.2862,CONFIRMED
5471202.0,2.75,12.4258343,28.1171,FALSE POSITIVE
9640439.0,1.68,0.873227249,0.7948,FALSE POSITIVE
9693006.0,0.84,2.88878583,2.977,CONFIRMED
6837283.0,2.89,21.1181653,9.734,CANDIDATE
5613821.0,0.98,5.06092282,2.586,CANDIDATE
6627507.0,87.08,7.37453336,3.745,FALSE POSITIVE
5128673.0,3.39,87.9724227,14.638,CONFIRMED
6690836.0,1.49,0.568874717,1.2177,CONFIRMED
8639908.0,1.12,0.910020582,1.7956,CANDIDATE
5481148.0,4.79,22.023514,1.932,FALSE POSITIVE
11076400.0,1.01,1.07808492,0.8551,CANDIDATE
7877978.0,2.69,56.5732318,4.188,CONFIRMED
7903086.0,2.23,1.846861455,1.6605,FALSE POSITIVE
12024120.0,1.36,3.568099612,3.2131,CONFIRMED
8210018.0,2.51,132.9955503,7.436,CONFIRMED
3642289.0,2.33,6.002548291,4.1628,CONFIRMED
3642289.0,1.32,11.44865823,4.953,CONFIRMED
3662838.0,7.61,24.85466504,9.182,CONFIRMED
5966322.0,2.78,60.92818866,6.3336,CONFIRMED
6029239.0,2.14,8.512037736,2.1861,CONFIRMED
12106929.0,1.84,5.93720557,4.882,FALSE POSITIVE
12107021.0,1.47,5.93719982,3.95,FALSE POSITIVE
8248939.0,24.87,1.63345402,3.817,FALSE POSITIVE
12404954.0,1.41,3.247548814,2.5146,CONFIRMED
1571511.0,14.93,14.022451457,8.08619,FALSE POSITIVE
2438070.0,38.29,2.442945167,4.0145,FALSE POSITIVE
3747262.0,1.65,1.312459403,1.459,FALSE POSITIVE
10190075.0,1.47,11.1916199,2.1,CANDIDATE
9070666.0,1.12,2.99792926,4.398,CONFIRMED
3642335.0,1.39,60.8660974,4.397,CONFIRMED
3328052.0,1.66,2.11547854,3.665,FALSE POSITIVE
10749059.0,3.0,174.731515,8.257,CANDIDATE
9119568.0,0.68,5.54867998,4.665,FALSE POSITIVE
9119568.0,0.46,1.22174063,7.443,FALSE POSITIVE
9020114.0,1.16,3.48412874,1.422,CONFIRMED
6196457.0,3.63,13.74883059,6.0968,CONFIRMED
7668416.0,0.88,0.858546796,1.1,CANDIDATE
6029239.0,0.46,5.518195,1.81,CANDIDATE
6063220.0,1.51,4.603575293,2.3499,CONFIRMED
6071903.0,2.14,24.30784323,2.6054,CONFIRMED
6289257.0,1.78,19.67409703,3.7535,CONFIRMED
10905239.0,5.64,3.487688776,3.83661,CONFIRMED
11623629.0,2.16,81.737872,6.6923,CONFIRMED
3545478.0,23.23,75.1122132,4.9458,CANDIDATE
4815520.0,4.52,31.578651216,2.12791,CONFIRMED
6603043.0,18.6,110.32167272,13.3624,FALSE POSITIVE
7175184.0,1.59,5.88527364,1.9531,CONFIRMED
7109851.0,1.69,1.086486129,0.8383,FALSE POSITIVE
11565544.0,19.39,3.76562031,1.288,CANDIDATE
7347246.0,3.11,86.1160885,6.058,CONFIRMED
11403530.0,0.9,3.61460332,3.227,CONFIRMED
5088536.0,1.02,8.45744892,3.2893,CONFIRMED
12072872.0,0.67,2.46288834,1.724,CANDIDATE
6609270.0,1.05,3.82223397,1.924,CONFIRMED
12406807.0,1.62,17.067644,6.026,CONFIRMED
8046689.0,1.91,5.78542702,2.271,FALSE POSITIVE
5096590.0,1.74,29.6099055,7.433,CONFIRMED
9650989.0,1.25,3.42390809,1.773,CONFIRMED
6289257.0,1.18,5.21104597,3.3447,CONFIRMED
6291837.0,3.72,35.5969684,6.691,CONFIRMED
7024222.0,0.53,1.633107509,1.491,FALSE POSITIVE
7024511.0,3.33,66.1544958,6.945,FALSE POSITIVE
7050989.0,2.06,11.57890926,2.7207,CONFIRMED
7175184.0,1.59,10.10463142,2.369,CONFIRMED
8494142.0,3.61,42.88247951,9.7471,CONFIRMED
11554435.0,5.73,9.43414171,2.8112,CONFIRMED
8494142.0,2.17,22.95062278,4.4814,CONFIRMED
5652983.0,17.14,498.391282,6.135,FALSE POSITIVE
6471021.0,10.02,125.6291479,9.108,CONFIRMED
7906671.0,2.78,45.1178526,3.737,FALSE POSITIVE
8709688.0,1.52,4.17939037,2.647,CONFIRMED
8241079.0,1.9,10.9192653,4.572,CANDIDATE
3348285.0,0.78,0.803835923,1.397,FALSE POSITIVE
11618601.0,1.25,2.76263737,1.821,CONFIRMED
7582689.0,0.87,11.9216035,5.009,CONFIRMED
7582689.0,0.73,6.80257947,4.608,CONFIRMED
7582689.0,0.72,8.70312154,4.807,CONFIRMED
9959589.0,19.88,1.332557603,6.043,FALSE POSITIVE
9025922.0,8.02,11.32029599,4.5866,FALSE POSITIVE
6196457.0,2.31,26.723169,8.501,CONFIRMED
7050989.0,1.94,16.39926461,3.4108,CONFIRMED
7419318.0,2.1,18.73577127,3.0356,CONFIRMED
7419318.0,1.5,8.43639829,3.2451,CONFIRMED
7603200.0,1.42,13.78109471,2.3188,CONFIRMED
7603200.0,1.24,23.08902241,1.7012,CONFIRMED
10905239.0,1.18,6.02977241,3.961,CONFIRMED
7364176.0,2.32,135.1879934,8.8191,CONFIRMED
8686097.0,2.85,172.7046083,11.347,CONFIRMED
12356617.0,10.81,988.8811177,5.9504,CONFIRMED
12643589.0,121.48,44.14599042,3.4015,FALSE POSITIVE
12643589.0,2.99,1.411627439,1.0814,FALSE POSITIVE
3323887.0,7.74,19.270825843,4.1281,CONFIRMED
11618601.0,1.21,5.05368985,2.514,CONFIRMED
7732285.0,2.07,4.39049637,3.0112,FALSE POSITIVE
9716391.0,1.84,13.1829329,3.594,CONFIRMED
6929841.0,1.35,3.51575492,1.381,CONFIRMED
5088536.0,1.85,87.5177787,2.55,CONFIRMED
5124254.0,1.45,14.0498182,2.907,FALSE POSITIVE
11508644.0,1.73,14.2563272,4.796,CONFIRMED
12168993.0,1.04,4.21223579,7.898,CANDIDATE
8895758.0,1.08,0.968980781,1.517,CONFIRMED
10031500.0,15.95,8.589562,9.885,FALSE POSITIVE
7603200.0,0.59,10.31282204,2.0138,CONFIRMED
7700622.0,2.03,35.58349688,3.9885,CONFIRMED
8008067.0,2.62,15.77111067,5.0574,CONFIRMED
8008067.0,2.63,157.0659976,8.1289,CONFIRMED
8008067.0,2.11,7.305706326,1.4228,CONFIRMED
3323887.0,7.98,38.90787517,4.5271,CONFIRMED
7051180.0,10.35,1.951082219,1.6975,CANDIDATE
3323887.0,1.48,1.59295975,1.9313,CONFIRMED
2449074.0,32.92,4.94402197,4.062,FALSE POSITIVE
2446113.0,2.78,6.71725648,2.5207,FALSE POSITIVE
2446113.0,1.83,23.1375919,3.35,CANDIDATE
11137180.0,1.36,6.07032548,1.341,CONFIRMED
9838804.0,1.06,1.33256952,2.915,FALSE POSITIVE
5903749.0,2.24,18.9763286,2.379,CANDIDATE
5903749.0,1.35,6.34724702,3.097,CANDIDATE
5524881.0,1.67,7.19552624,4.095,FALSE POSITIVE
3756264.0,1.86,7.36272124,1.3287,CONFIRMED
11572193.0,1.79,10.6761592,4.594,CONFIRMED
11285870.0,1.23,4.48494315,2.752,CONFIRMED
8581240.0,0.92,10.76800074,3.494,CANDIDATE
8581240.0,0.66,4.32848303,2.955,CANDIDATE
6196457.0,1.91,49.3567907,10.954,CONFIRMED
8121310.0,3.02,22.20809549,7.3327,CONFIRMED
8156120.0,8.56,38.5833679,12.391,CONFIRMED
8684730.0,10.02,46.15119482,6.3427,CANDIDATE
8700558.0,26.26,4.79179893,2.9283,FALSE POSITIVE
8753657.0,1.41,2.426304127,2.6624,CONFIRMED
8554498.0,7.14,4.780327581,2.0253,CANDIDATE
3847708.0,1.55,3.741231778,2.469,FALSE POSITIVE
3849155.0,1.43,1.168310132,1.31,FALSE POSITIVE
3858804.0,74.69,25.9525478,21.328,FALSE POSITIVE
3942670.0,2.98,33.4160553,8.605,CONFIRMED
3942670.0,1.33,12.6119685,6.372,CONFIRMED
6949898.0,1.19,7.64809462,2.216,CANDIDATE
10585738.0,1.31,0.636424848,0.947,CONFIRMED
7186665.0,1.21,8.55935323,4.303,FALSE POSITIVE
2973386.0,1.66,31.0209175,2.012,CANDIDATE
7022573.0,1.41,2.118893997,0.822,CANDIDATE
7676423.0,1.03,2.46050095,1.861,CONFIRMED
9288237.0,1.01,7.49133777,6.315,CANDIDATE
11714231.0,1.45,5.8660127,3.985,CONFIRMED
11720424.0,1.91,23.9107056,4.996,CONFIRMED
7837302.0,59.31,23.836808884,6.02854,FALSE POSITIVE
8753657.0,0.77,4.62334491,3.0189,CONFIRMED
8948424.0,584.67,5.888835386,3.7988,FALSE POSITIVE
9139084.0,1.92,5.83599485,2.062,CONFIRMED
9641041.0,1.96,1.089077863,2.4676,FALSE POSITIVE
9724984.0,7.84,7.86335883,3.4303,FALSE POSITIVE
2452450.0,4.83,8.0970583,5.699,FALSE POSITIVE
3230578.0,9.57,6.337614357,1.742,FALSE POSITIVE
3231137.0,23.78,3.900140077,3.77,FALSE POSITIVE
3353050.0,3.95,5.0800579,5.207,CONFIRMED
3446746.0,1.59,13.14496741,3.6399,CONFIRMED
5695396.0,2.13,16.09196369,2.8943,CONFIRMED
5217891.0,3.48,161.239891,24.472,FALSE POSITIVE
6593150.0,1.23,5.4654174,3.209,CANDIDATE
8051946.0,1.44,1.4951513,3.43,CONFIRMED
5445681.0,1.01,20.3504704,7.225,CONFIRMED
6523351.0,0.87,6.06664931,1.962,CANDIDATE
5551672.0,0.94,2.184437698,1.0422,CANDIDATE
11499192.0,1.43,4.13592927,2.377,CONFIRMED
12416661.0,1.28,8.05337912,5.382,CONFIRMED
8197793.0,1.94,15.2311195,3.91,CANDIDATE
8258171.0,3.84,23.6272223,7.9,FALSE POSITIVE
9880467.0,36.0,8.97349999,3.1408,FALSE POSITIVE
9880467.0,29.67,108.546946,7.567,FALSE POSITIVE
9881662.0,1.38,3.254277742,2.9903,CONFIRMED
9881662.0,1.57,91.3514816,8.707,CONFIRMED
9895004.0,30.03,2.250826647,1.536,FALSE POSITIVE
3656121.0,3.56,31.1588249,5.1803,CONFIRMED
10620329.0,83.25,0.436282594,1.3988,FALSE POSITIVE
3656121.0,3.08,76.7324556,6.243,CONFIRMED
3733628.0,2.46,13.89963233,3.5791,CONFIRMED
3831053.0,3.26,6.14955931,5.5694,CONFIRMED
6357290.0,1.59,4.8099878,1.97,CANDIDATE
4072955.0,1.15,5.08288076,2.515,CANDIDATE
8695311.0,1.91,31.0259489,5.692,CANDIDATE
9834731.0,1.07,3.08942807,3.214,CANDIDATE
5092266.0,2.56,44.8702042,4.199,CONFIRMED
4076976.0,0.48,4.8807805,9.4,FALSE POSITIVE
8751796.0,0.9,4.45342418,3.654,CONFIRMED
7097534.0,0.84,2.21396685,4.374,FALSE POSITIVE
9907129.0,2.07,9.705693,7.702,CONFIRMED
7609674.0,2.62,21.2360024,4.019,CANDIDATE
9527334.0,2.74,8.31377304,2.964,CONFIRMED
10031885.0,20.8,8.58969597,8.471,FALSE POSITIVE
11361646.0,1.85,7.97420583,5.3503,CONFIRMED
11361646.0,0.83,1.88899036,3.486,CONFIRMED
10285631.0,3.64,18.68405716,6.9329,CONFIRMED
3964109.0,2.09,21.41624083,7.081,CONFIRMED
4159347.0,74.76,12.28351275,3.634,FALSE POSITIVE
3544595.0,1.56,4.72674037,2.9267,CONFIRMED
4165960.0,29.41,6.77449545,2.5416,FALSE POSITIVE
4252322.0,36.85,14.591504451,1.1295,CANDIDATE
4376644.0,14.41,27.677680103,2.1704,FALSE POSITIVE
